hour,day,speed,free_speed,speed_ratio,is_weekend,is_rush_hour,is_night,congestion
8,3,29.1,100,0.29100000000000004,0,1,0,2
4,4,55.9,60,0.9316666666666666,0,0,1,0
6,4,34.3,50,0.6859999999999999,0,0,0,1
21,4,40.6,50,0.812,0,0,0,0
14,5,71.7,100,0.7170000000000001,0,0,0,1
23,7,50.0,60,0.8333333333333334,1,0,1,0
8,4,47.5,60,0.7916666666666666,0,1,0,0
6,6,56.0,60,0.9333333333333333,1,0,0,0
10,1,57.7,80,0.7212500000000001,0,0,0,1
14,6,44.9,50,0.898,1,0,0,0
7,1,38.3,60,0.6383333333333333,0,1,0,1
10,7,35.5,50,0.71,1,0,0,1
22,5,23.5,50,0.47,0,0,1,1
23,4,13.9,30,0.4633333333333333,0,0,1,1
4,5,41.9,50,0.838,0,0,1,0
18,4,32.6,50,0.652,0,1,0,1
5,6,40.5,80,0.50625,1,0,1,1
10,6,49.9,80,0.62375,1,0,0,1
10,7,5.8,30,0.19333333333333333,1,0,0,2
11,5,52.6,80,0.6575,0,0,0,1
8,3,55.8,80,0.6975,0,1,0,1
13,5,11.1,60,0.185,0,0,0,2
11,7,15.1,60,0.25166666666666665,1,0,0,2
11,2,28.3,60,0.4716666666666667,0,0,0,1
4,4,66.5,80,0.83125,0,0,1,0
21,2,76.1,80,0.9512499999999999,0,0,0,0
9,2,9.5,60,0.15833333333333333,0,1,0,2
7,7,46.8,60,0.7799999999999999,1,1,0,0
0,3,56.5,60,0.9416666666666667,0,0,1,0
23,1,77.6,80,0.97,0,0,1,0
19,6,18.0,30,0.6,1,1,0,1
23,6,38.0,50,0.76,1,0,1,0
18,2,18.9,50,0.37799999999999995,0,1,0,2
14,3,23.0,30,0.7666666666666667,0,0,0,0
18,3,20.8,50,0.41600000000000004,0,1,0,2
14,7,33.8,60,0.5633333333333332,1,0,0,1
4,2,52.7,60,0.8783333333333334,0,0,1,0
7,6,58.3,80,0.72875,1,1,0,1
7,4,16.3,50,0.326,0,1,0,2
16,3,59.3,60,0.9883333333333333,0,0,0,0
11,1,78.7,80,0.98375,0,0,0,0
8,2,42.6,60,0.7100000000000001,0,1,0,1
23,5,57.0,60,0.95,0,0,1,0
16,3,25.6,30,0.8533333333333334,0,0,0,0
5,1,55.9,60,0.9316666666666666,0,0,1,0
23,5,27.8,30,0.9266666666666666,0,0,1,0
13,3,29.9,30,0.9966666666666666,0,0,0,0
19,2,37.5,60,0.625,0,1,0,1
11,1,22.0,50,0.44,0,0,0,2
11,6,53.4,80,0.6675,1,0,0,1
23,1,75.6,80,0.945,0,0,1,0
18,5,52.1,80,0.65125,0,1,0,1
17,1,36.2,100,0.36200000000000004,0,1,0,2
11,1,39.6,50,0.792,0,0,0,0
23,4,78.6,80,0.9824999999999999,0,0,1,0
14,5,38.2,80,0.47750000000000004,0,0,0,1
20,6,40.9,60,0.6816666666666666,1,0,0,1
6,4,43.5,60,0.725,0,0,0,1
2,1,42.0,50,0.84,0,0,1,0
23,7,56.4,60,0.94,1,0,1,0
12,5,33.9,60,0.565,0,0,0,1
22,1,39.2,50,0.784,0,0,1,0
11,2,74.1,80,0.9262499999999999,0,0,0,0
10,5,49.5,60,0.825,0,0,0,0
15,5,61.7,80,0.77125,0,0,0,0
16,4,30.7,50,0.614,0,0,0,1
8,5,46.0,60,0.7666666666666667,0,1,0,0
8,1,36.4,60,0.6066666666666667,0,1,0,1
10,1,52.1,60,0.8683333333333334,0,0,0,0
22,5,58.3,60,0.9716666666666666,0,0,1,0
15,5,50.9,80,0.63625,0,0,0,1
18,1,3.3,30,0.11,0,1,0,2
12,6,47.4,50,0.948,1,0,0,0
19,2,25.9,50,0.518,0,1,0,1
7,5,34.8,60,0.58,0,1,0,1
15,5,9.0,60,0.15,0,0,0,2
18,1,8.9,50,0.17800000000000002,0,1,0,2
0,3,55.5,60,0.925,0,0,1,0
12,4,27.8,30,0.9266666666666666,0,0,0,0
18,5,16.6,100,0.166,0,1,0,2
21,5,79.9,100,0.799,0,0,0,0
5,7,31.6,50,0.632,1,0,1,1
0,7,54.1,60,0.9016666666666667,1,0,1,0
17,4,6.6,30,0.22,0,1,0,2
3,1,50.0,50,1.0,0,0,1,0
2,6,38.2,60,0.6366666666666667,1,0,1,1
14,4,41.3,80,0.51625,0,0,0,1
22,7,93.3,100,0.9329999999999999,1,0,1,0
17,4,31.3,60,0.5216666666666667,0,1,0,1
17,1,11.9,50,0.23800000000000002,0,1,0,2
17,6,44.9,80,0.56125,1,1,0,1
1,6,77.6,80,0.97,1,0,1,0
15,6,51.5,80,0.64375,1,0,0,1
7,4,32.8,60,0.5466666666666666,0,1,0,1
13,4,43.8,60,0.73,0,0,0,1
3,2,55.0,60,0.9166666666666666,0,0,1,0
15,7,58.5,80,0.73125,1,0,0,1
0,5,45.7,50,0.914,0,0,1,0
10,6,26.9,30,0.8966666666666666,1,0,0,0
2,1,84.6,100,0.846,0,0,1,0
7,7,40.7,60,0.6783333333333333,1,1,0,1
22,7,29.5,30,0.9833333333333333,1,0,1,0
0,1,56.0,60,0.9333333333333333,0,0,1,0
6,6,52.0,60,0.8666666666666667,1,0,0,0
4,1,62.7,80,0.7837500000000001,0,0,1,0
14,2,45.9,60,0.765,0,0,0,0
21,4,21.0,60,0.35,0,0,0,2
20,5,11.4,60,0.19,0,0,0,2
0,7,77.4,80,0.9675,1,0,1,0
12,5,27.5,60,0.4583333333333333,0,0,0,1
11,7,10.1,80,0.12625,1,0,0,2
19,2,17.6,60,0.29333333333333333,0,1,0,2
1,2,52.9,60,0.8816666666666666,0,0,1,0
15,7,38.5,60,0.6416666666666667,1,0,0,1
19,4,34.8,60,0.58,0,1,0,1
22,3,67.3,80,0.8412499999999999,0,0,1,0
11,2,13.3,60,0.22166666666666668,0,0,0,2
21,4,21.0,60,0.35,0,0,0,2
23,5,39.3,50,0.7859999999999999,0,0,1,0
19,4,6.8,60,0.11333333333333333,0,1,0,2
4,4,52.5,60,0.875,0,0,1,0
9,6,18.5,30,0.6166666666666667,1,1,0,1
19,6,6.6,50,0.132,1,1,0,2
9,6,32.7,50,0.654,1,1,0,1
6,6,38.2,50,0.764,1,0,0,0
2,1,54.6,60,0.91,0,0,1,0
21,7,52.5,60,0.875,1,0,0,0
5,4,48.2,100,0.48200000000000004,0,0,1,1
12,4,36.3,50,0.726,0,0,0,1
17,3,5.7,50,0.114,0,1,0,2
2,6,68.3,80,0.85375,1,0,1,0
23,4,71.6,80,0.8949999999999999,0,0,1,0
7,4,15.7,60,0.26166666666666666,0,1,0,2
3,2,46.9,60,0.7816666666666666,0,0,1,0
5,5,33.6,50,0.672,0,0,1,1
12,2,13.9,30,0.4633333333333333,0,0,0,1
18,1,53.5,60,0.8916666666666667,0,1,0,0
19,1,20.4,60,0.33999999999999997,0,1,0,2
19,1,22.4,60,0.3733333333333333,0,1,0,2
3,7,13.9,30,0.4633333333333333,1,0,1,1
0,6,31.3,50,0.626,1,0,1,1
13,6,60.0,80,0.75,1,0,0,0
8,1,34.7,100,0.34700000000000003,0,1,0,2
11,6,60.7,100,0.607,1,0,0,1
2,4,72.1,80,0.9012499999999999,0,0,1,0
12,7,18.6,60,0.31,1,0,0,2
21,6,15.7,100,0.157,1,0,0,2
21,7,55.7,60,0.9283333333333333,1,0,0,0
12,6,36.4,60,0.6066666666666667,1,0,0,1
17,6,43.9,60,0.7316666666666667,1,1,0,1
19,6,21.9,30,0.73,1,1,0,1
2,3,54.5,60,0.9083333333333333,0,0,1,0
4,1,54.8,60,0.9133333333333333,0,0,1,0
7,7,57.7,60,0.9616666666666667,1,1,0,0
13,3,39.2,60,0.6533333333333334,0,0,0,1
18,4,23.9,60,0.3983333333333333,0,1,0,2
22,3,60.0,80,0.75,0,0,1,0
9,3,11.7,60,0.19499999999999998,0,1,0,2
0,1,69.8,80,0.8724999999999999,0,0,1,0
2,5,57.7,60,0.9616666666666667,0,0,1,0
2,5,71.9,80,0.89875,0,0,1,0
20,4,14.7,30,0.49,0,0,0,1
19,2,6.5,60,0.10833333333333334,0,1,0,2
7,4,32.1,60,0.535,0,1,0,1
19,5,18.0,50,0.36,0,1,0,2
22,6,45.0,60,0.75,1,0,1,0
12,1,89.9,100,0.899,0,0,0,0
4,6,47.3,60,0.7883333333333333,1,0,1,0
3,5,43.0,50,0.86,0,0,1,0
9,6,44.5,50,0.89,1,1,0,0
6,1,48.4,60,0.8066666666666666,0,0,0,0
7,4,6.6,60,0.11,0,1,0,2
4,1,18.4,80,0.22999999999999998,0,0,1,2
9,7,63.2,80,0.79,1,1,0,0
8,6,41.3,80,0.51625,1,1,0,1
22,3,22.8,30,0.76,0,0,1,0
12,7,38.6,50,0.772,1,0,0,0
8,7,48.1,60,0.8016666666666666,1,1,0,0
22,1,55.0,60,0.9166666666666666,0,0,1,0
2,7,32.8,60,0.5466666666666666,1,0,1,1
3,3,72.3,80,0.9037499999999999,0,0,1,0
19,2,37.2,60,0.62,0,1,0,1
21,3,37.5,60,0.625,0,0,0,1
11,5,48.5,60,0.8083333333333333,0,0,0,0
12,4,19.3,30,0.6433333333333333,0,0,0,1
19,1,11.3,60,0.18833333333333335,0,1,0,2
12,1,63.3,100,0.633,0,0,0,1
0,7,16.5,30,0.55,1,0,1,1
15,4,64.9,80,0.81125,0,0,0,0
11,2,32.9,60,0.5483333333333333,0,0,0,1
19,4,30.5,80,0.38125,0,1,0,2
3,1,53.4,60,0.89,0,0,1,0
18,1,14.2,60,0.23666666666666666,0,1,0,2
1,7,41.2,50,0.8240000000000001,1,0,1,0
19,7,25.1,50,0.502,1,1,0,1
1,5,36.5,80,0.45625,0,0,1,1
18,4,27.8,30,0.9266666666666666,0,1,0,0
21,4,77.2,80,0.9650000000000001,0,0,0,0
0,2,40.4,50,0.8079999999999999,0,0,1,0
6,3,45.7,60,0.7616666666666667,0,0,0,0
4,1,59.0,100,0.59,0,0,1,1
15,4,54.9,80,0.68625,0,0,0,1
19,6,14.8,30,0.49333333333333335,1,1,0,1
15,4,30.1,60,0.5016666666666667,0,0,0,1
19,1,36.0,60,0.6,0,1,0,1
16,5,76.5,80,0.95625,0,0,0,0
21,4,41.1,80,0.51375,0,0,0,1
8,6,65.8,80,0.8225,1,1,0,0
13,5,57.7,60,0.9616666666666667,0,0,0,0
20,6,26.9,30,0.8966666666666666,1,0,0,0
10,5,49.8,60,0.83,0,0,0,0
18,5,38.3,80,0.47874999999999995,0,1,0,1
22,5,87.7,100,0.877,0,0,1,0
8,2,41.4,100,0.414,0,1,0,2
23,5,43.6,50,0.872,0,0,1,0
15,5,68.0,80,0.85,0,0,0,0
1,6,24.8,60,0.41333333333333333,1,0,1,2
10,5,37.0,100,0.37,0,0,0,2
0,1,38.7,60,0.645,0,0,1,1
3,3,27.5,30,0.9166666666666666,0,0,1,0
6,1,48.2,60,0.8033333333333333,0,0,0,0
10,7,32.9,100,0.32899999999999996,1,0,0,2
23,7,83.2,100,0.8320000000000001,1,0,1,0
14,6,25.2,30,0.84,1,0,0,0
11,7,14.8,80,0.185,1,0,0,2
23,5,73.9,80,0.9237500000000001,0,0,1,0
19,5,8.8,60,0.14666666666666667,0,1,0,2
22,3,93.5,100,0.935,0,0,1,0
1,2,78.5,80,0.98125,0,0,1,0
16,3,29.3,60,0.48833333333333334,0,0,0,1
19,4,23.9,60,0.3983333333333333,0,1,0,2
9,4,48.6,60,0.81,0,1,0,0
22,4,49.3,50,0.986,0,0,1,0
13,3,28.4,80,0.355,0,0,0,2
12,3,32.4,60,0.5399999999999999,0,0,0,1
15,7,49.1,50,0.982,1,0,0,0
17,5,10.7,60,0.17833333333333332,0,1,0,2
7,2,19.4,60,0.3233333333333333,0,1,0,2
7,7,29.5,30,0.9833333333333333,1,1,0,0
20,4,53.0,80,0.6625,0,0,0,1
15,1,51.0,60,0.85,0,0,0,0
5,6,53.2,100,0.532,1,0,1,1
17,5,16.3,60,0.27166666666666667,0,1,0,2
12,5,45.5,50,0.91,0,0,0,0
20,6,29.1,60,0.48500000000000004,1,0,0,1
16,2,54.5,60,0.9083333333333333,0,0,0,0
10,5,50.5,60,0.8416666666666667,0,0,0,0
19,4,11.7,50,0.23399999999999999,0,1,0,2
13,7,8.4,60,0.14,1,0,0,2
20,4,38.7,60,0.645,0,0,0,1
11,3,52.8,60,0.88,0,0,0,0
5,4,47.0,60,0.7833333333333333,0,0,1,0
1,7,46.3,60,0.7716666666666666,1,0,1,0
0,7,76.5,100,0.765,1,0,1,0
14,5,15.9,30,0.53,0,0,0,1
11,3,12.1,60,0.20166666666666666,0,0,0,2
7,3,11.6,50,0.23199999999999998,0,1,0,2
10,6,32.6,50,0.652,1,0,0,1
22,2,24.6,30,0.8200000000000001,0,0,1,0
18,5,16.6,60,0.27666666666666667,0,1,0,2
20,4,68.2,80,0.8525,0,0,0,0
5,6,57.6,60,0.9600000000000001,1,0,1,0
15,6,43.7,100,0.43700000000000006,1,0,0,2
11,2,55.8,80,0.6975,0,0,0,1
19,3,23.6,60,0.39333333333333337,0,1,0,2
6,1,28.5,60,0.475,0,0,0,1
2,4,33.9,60,0.565,0,0,1,1
14,5,36.8,80,0.45999999999999996,0,0,0,1
5,7,51.6,60,0.86,1,0,1,0
0,5,56.7,60,0.9450000000000001,0,0,1,0
3,5,48.8,50,0.976,0,0,1,0
8,6,25.1,30,0.8366666666666667,1,1,0,0
18,6,15.2,50,0.304,1,1,0,2
14,3,33.8,50,0.6759999999999999,0,0,0,1
13,7,27.6,30,0.92,1,0,0,0
12,2,23.0,30,0.7666666666666667,0,0,0,0
2,2,28.4,60,0.47333333333333333,0,0,1,1
2,2,96.6,100,0.966,0,0,1,0
0,6,29.1,30,0.9700000000000001,1,0,1,0
8,3,26.1,60,0.435,0,1,0,2
10,6,32.7,50,0.654,1,0,0,1
22,5,62.2,80,0.7775000000000001,0,0,1,0
12,7,14.4,60,0.24000000000000002,1,0,0,2
3,7,51.9,60,0.865,1,0,1,0
15,6,73.2,80,0.915,1,0,0,0
12,6,54.7,60,0.9116666666666667,1,0,0,0
13,2,39.3,80,0.49124999999999996,0,0,0,1
12,6,32.1,60,0.535,1,0,0,1
20,4,59.3,60,0.9883333333333333,0,0,0,0
13,7,18.5,60,0.30833333333333335,1,0,0,2
16,2,12.9,30,0.43,0,0,0,2
12,6,42.1,50,0.8420000000000001,1,0,0,0
20,5,41.0,60,0.6833333333333333,0,0,0,1
0,2,24.4,30,0.8133333333333332,0,0,1,0
23,7,59.3,60,0.9883333333333333,1,0,1,0
15,5,49.5,80,0.61875,0,0,0,1
10,1,12.2,60,0.2033333333333333,0,0,0,2
7,1,51.1,80,0.63875,0,1,0,1
5,1,58.4,60,0.9733333333333333,0,0,1,0
11,6,48.2,60,0.8033333333333333,1,0,0,0
16,3,76.6,80,0.9574999999999999,0,0,0,0
21,1,19.1,60,0.31833333333333336,0,0,0,2
12,4,3.7,30,0.12333333333333334,0,0,0,2
19,3,25.2,50,0.504,0,1,0,1
16,6,42.8,60,0.7133333333333333,1,0,0,1
7,4,31.5,80,0.39375,0,1,0,2
1,6,17.4,60,0.29,1,0,1,2
11,3,26.8,30,0.8933333333333333,0,0,0,0
12,1,75.6,80,0.945,0,0,0,0
14,3,34.7,50,0.6940000000000001,0,0,0,1
6,7,43.4,50,0.868,1,0,0,0
15,2,28.6,60,0.4766666666666667,0,0,0,1
10,3,55.2,60,0.92,0,0,0,0
9,3,21.8,60,0.36333333333333334,0,1,0,2
9,1,22.1,80,0.27625,0,1,0,2
13,1,56.1,60,0.935,0,0,0,0
17,2,41.5,100,0.415,0,1,0,2
23,7,46.4,60,0.7733333333333333,1,0,1,0
8,2,21.3,50,0.426,0,1,0,2
6,7,28.4,30,0.9466666666666667,1,0,0,0
9,4,28.9,60,0.48166666666666663,0,1,0,1
17,7,34.9,50,0.698,1,1,0,1
15,7,8.7,60,0.145,1,0,0,2
4,3,24.7,30,0.8233333333333334,0,0,1,0
7,5,42.7,50,0.8540000000000001,0,1,0,0
21,5,36.2,60,0.6033333333333334,0,0,0,1
22,5,31.1,60,0.5183333333333333,0,0,1,1
2,3,50.7,60,0.8450000000000001,0,0,1,0
6,2,41.7,50,0.8340000000000001,0,0,0,0
17,7,50.9,60,0.8483333333333333,1,1,0,0
4,2,47.7,50,0.9540000000000001,0,0,1,0
12,7,43.1,60,0.7183333333333334,1,0,0,1
22,1,58.4,60,0.9733333333333333,0,0,1,0
17,3,24.1,60,0.40166666666666667,0,1,0,2
4,5,59.3,60,0.9883333333333333,0,0,1,0
17,4,13.0,60,0.21666666666666667,0,1,0,2
1,1,33.3,60,0.5549999999999999,0,0,1,1
18,4,11.0,50,0.22,0,1,0,2
5,2,55.8,60,0.9299999999999999,0,0,1,0
15,2,49.6,60,0.8266666666666667,0,0,0,0
4,2,55.6,60,0.9266666666666666,0,0,1,0
12,6,16.7,30,0.5566666666666666,1,0,0,1
22,2,52.6,60,0.8766666666666667,0,0,1,0
5,1,27.1,30,0.9033333333333334,0,0,1,0
14,5,19.3,50,0.386,0,0,0,2
16,3,11.1,60,0.185,0,0,0,2
21,5,24.0,60,0.4,0,0,0,2
8,1,7.4,60,0.12333333333333334,0,1,0,2
5,1,92.3,100,0.9229999999999999,0,0,1,0
10,5,31.5,80,0.39375,0,0,0,2
8,7,45.5,50,0.91,1,1,0,0
13,4,57.6,60,0.9600000000000001,0,0,0,0
11,6,32.4,60,0.5399999999999999,1,0,0,1
2,1,66.3,80,0.82875,0,0,1,0
19,6,36.9,100,0.369,1,1,0,2
20,7,22.2,60,0.37,1,0,0,2
0,4,37.9,50,0.758,0,0,1,0
17,7,40.8,60,0.6799999999999999,1,1,0,1
10,4,78.8,80,0.985,0,0,0,0
14,4,39.1,50,0.782,0,0,0,0
23,4,56.0,60,0.9333333333333333,0,0,1,0
5,7,48.4,60,0.8066666666666666,1,0,1,0
3,1,40.7,50,0.8140000000000001,0,0,1,0
21,2,28.1,30,0.9366666666666668,0,0,0,0
21,7,61.2,80,0.765,1,0,0,0
16,1,19.9,60,0.33166666666666667,0,0,0,2
6,7,54.3,60,0.9049999999999999,1,0,0,0
20,5,42.6,50,0.852,0,0,0,0
8,6,49.7,60,0.8283333333333334,1,1,0,0
5,2,79.2,100,0.792,0,0,1,0
7,2,10.2,60,0.16999999999999998,0,1,0,2
6,6,76.1,100,0.7609999999999999,1,0,0,0
3,4,41.6,50,0.8320000000000001,0,0,1,0
12,1,73.1,80,0.91375,0,0,0,0
13,7,41.0,50,0.82,1,0,0,0
15,1,29.6,60,0.49333333333333335,0,0,0,1
17,5,34.5,50,0.69,0,1,0,1
14,3,54.7,60,0.9116666666666667,0,0,0,0
13,1,44.8,50,0.8959999999999999,0,0,0,0
14,4,62.1,80,0.77625,0,0,0,0
4,3,51.1,60,0.8516666666666667,0,0,1,0
1,6,56.7,60,0.9450000000000001,1,0,1,0
2,3,49.0,60,0.8166666666666667,0,0,1,0
5,6,32.3,50,0.6459999999999999,1,0,1,1
8,6,18.1,30,0.6033333333333334,1,1,0,1
11,3,17.4,30,0.58,0,0,0,1
12,7,22.4,80,0.27999999999999997,1,0,0,2
13,6,20.8,50,0.41600000000000004,1,0,0,2
3,6,22.7,30,0.7566666666666666,1,0,1,0
0,6,47.7,60,0.795,1,0,1,0
12,6,44.4,80,0.5549999999999999,1,0,0,1
21,6,27.2,30,0.9066666666666666,1,0,0,0
6,1,35.8,60,0.5966666666666666,0,0,0,1
12,5,24.3,60,0.405,0,0,0,2
16,6,35.0,60,0.5833333333333334,1,0,0,1
14,1,49.9,50,0.998,0,0,0,0
3,6,69.3,80,0.86625,1,0,1,0
12,2,20.7,30,0.69,0,0,0,1
17,3,10.4,80,0.13,0,1,0,2
22,5,42.4,50,0.848,0,0,1,0
11,2,49.4,60,0.8233333333333334,0,0,0,0
20,6,23.6,60,0.39333333333333337,1,0,0,2
4,5,72.2,80,0.9025000000000001,0,0,1,0
4,6,40.9,50,0.818,1,0,1,0
2,3,56.6,60,0.9433333333333334,0,0,1,0
21,1,23.2,30,0.7733333333333333,0,0,0,0
23,6,23.8,60,0.39666666666666667,1,0,1,2
14,3,13.6,50,0.272,0,0,0,2
10,6,59.5,60,0.9916666666666667,1,0,0,0
1,7,58.7,60,0.9783333333333334,1,0,1,0
22,6,37.5,60,0.625,1,0,1,1
8,1,35.5,60,0.5916666666666667,0,1,0,1
11,5,64.0,80,0.8,0,0,0,0
4,4,29.3,100,0.293,0,0,1,2
8,1,39.6,80,0.495,0,1,0,1
1,7,59.9,60,0.9983333333333333,1,0,1,0
6,7,16.5,60,0.275,1,0,0,2
10,5,54.5,60,0.9083333333333333,0,0,0,0
18,5,42.9,80,0.53625,0,1,0,1
12,3,43.7,50,0.8740000000000001,0,0,0,0
7,3,66.8,80,0.835,0,1,0,0
0,7,41.2,50,0.8240000000000001,1,0,1,0
19,7,28.1,60,0.4683333333333334,1,1,0,1
2,6,75.2,100,0.752,1,0,1,0
13,4,48.9,50,0.978,0,0,0,0
7,6,47.0,50,0.94,1,1,0,0
17,7,35.8,60,0.5966666666666666,1,1,0,1
5,6,47.4,50,0.948,1,0,1,0
17,2,9.2,80,0.11499999999999999,0,1,0,2
8,5,14.8,80,0.185,0,1,0,2
2,2,54.0,60,0.9,0,0,1,0
7,5,63.9,80,0.79875,0,1,0,0
8,1,27.2,80,0.33999999999999997,0,1,0,2
9,6,19.5,60,0.325,1,1,0,2
5,5,46.9,60,0.7816666666666666,0,0,1,0
7,6,41.6,50,0.8320000000000001,1,1,0,0
5,6,51.4,60,0.8566666666666667,1,0,1,0
23,7,45.2,60,0.7533333333333334,1,0,1,0
0,6,69.7,80,0.8712500000000001,1,0,1,0
11,7,67.8,100,0.6779999999999999,1,0,0,1
9,3,69.0,100,0.69,0,1,0,1
15,2,59.3,60,0.9883333333333333,0,0,0,0
13,6,54.0,100,0.54,1,0,0,1
20,2,56.3,60,0.9383333333333332,0,0,0,0
1,4,57.9,60,0.965,0,0,1,0
7,6,76.2,80,0.9525,1,1,0,0
11,3,28.1,30,0.9366666666666668,0,0,0,0
17,2,29.0,50,0.58,0,1,0,1
23,3,56.2,60,0.9366666666666668,0,0,1,0
5,5,47.8,60,0.7966666666666666,0,0,1,0
12,4,58.9,80,0.73625,0,0,0,1
16,6,15.6,80,0.195,1,0,0,2
18,6,20.0,30,0.6666666666666666,1,1,0,1
21,2,35.5,50,0.71,0,0,0,1
13,1,77.4,80,0.9675,0,0,0,0
9,3,6.5,60,0.10833333333333334,0,1,0,2
17,5,43.8,100,0.43799999999999994,0,1,0,2
13,3,58.5,60,0.975,0,0,0,0
2,2,26.2,30,0.8733333333333333,0,0,1,0
16,6,46.9,50,0.938,1,0,0,0
16,4,43.8,50,0.8759999999999999,0,0,0,0
20,2,36.0,60,0.6,0,0,0,1
11,6,57.1,60,0.9516666666666667,1,0,0,0
18,6,35.9,60,0.5983333333333333,1,1,0,1
5,4,23.2,30,0.7733333333333333,0,0,1,0
9,2,9.8,50,0.196,0,1,0,2
18,3,6.9,50,0.138,0,1,0,2
12,4,37.6,80,0.47000000000000003,0,0,0,1
1,1,63.1,80,0.7887500000000001,0,0,1,0
7,2,30.8,50,0.616,0,1,0,1
6,2,42.3,50,0.846,0,0,0,0
7,1,9.4,30,0.31333333333333335,0,1,0,2
10,4,74.4,80,0.93,0,0,0,0
20,3,15.1,100,0.151,0,0,0,2
9,5,23.1,60,0.385,0,1,0,2
9,6,43.5,50,0.87,1,1,0,0
4,1,55.2,60,0.92,0,0,1,0
10,5,50.1,60,0.8350000000000001,0,0,0,0
19,5,16.2,100,0.162,0,1,0,2
16,2,38.1,50,0.762,0,0,0,0
19,7,30.2,60,0.5033333333333333,1,1,0,1
11,3,15.0,50,0.3,0,0,0,2
7,3,58.0,100,0.58,0,1,0,1
8,1,11.6,80,0.145,0,1,0,2
14,7,64.6,100,0.6459999999999999,1,0,0,1
10,7,11.9,30,0.39666666666666667,1,0,0,2
0,6,23.2,60,0.38666666666666666,1,0,1,2
16,4,36.4,50,0.728,0,0,0,1
6,2,19.5,50,0.39,0,0,0,2
7,7,9.9,30,0.33,1,1,0,2
5,2,55.1,60,0.9183333333333333,0,0,1,0
16,3,90.8,100,0.9079999999999999,0,0,0,0
8,3,32.3,80,0.40374999999999994,0,1,0,2
9,2,40.7,50,0.8140000000000001,0,1,0,0
11,4,61.1,100,0.611,0,0,0,1
3,3,62.3,80,0.7787499999999999,0,0,1,0
5,3,10.4,50,0.20800000000000002,0,0,1,2
9,6,52.7,60,0.8783333333333334,1,1,0,0
20,7,51.4,60,0.8566666666666667,1,0,0,0
1,1,78.4,80,0.9800000000000001,0,0,1,0
0,6,23.3,30,0.7766666666666667,1,0,1,0
13,2,29.2,50,0.584,0,0,0,1
5,4,72.0,80,0.9,0,0,1,0
5,2,26.4,30,0.88,0,0,1,0
19,6,10.4,60,0.17333333333333334,1,1,0,2
5,4,28.8,30,0.9600000000000001,0,0,1,0
7,7,78.1,100,0.7809999999999999,1,1,0,0
4,5,51.8,60,0.8633333333333333,0,0,1,0
22,5,15.2,30,0.5066666666666666,0,0,1,1
9,3,58.5,80,0.73125,0,1,0,1
14,1,41.2,60,0.6866666666666668,0,0,0,1
9,7,49.7,60,0.8283333333333334,1,1,0,0
9,7,43.1,50,0.862,1,1,0,0
6,2,46.4,60,0.7733333333333333,0,0,0,0
5,2,57.3,60,0.955,0,0,1,0
10,1,56.0,60,0.9333333333333333,0,0,0,0
15,5,48.8,60,0.8133333333333332,0,0,0,0
6,7,46.1,50,0.922,1,0,0,0
0,5,57.5,60,0.9583333333333334,0,0,1,0
19,7,55.4,60,0.9233333333333333,1,1,0,0
15,5,33.6,60,0.56,0,0,0,1
9,7,52.8,60,0.88,1,1,0,0
11,2,43.9,60,0.7316666666666667,0,0,0,1
6,4,9.4,30,0.31333333333333335,0,0,0,2
10,2,39.2,50,0.784,0,0,0,0
0,4,63.7,80,0.79625,0,0,1,0
1,4,55.4,60,0.9233333333333333,0,0,1,0
21,4,54.2,60,0.9033333333333334,0,0,0,0
2,3,85.0,100,0.85,0,0,1,0
8,7,45.1,50,0.902,1,1,0,0
13,4,57.5,60,0.9583333333333334,0,0,0,0
8,4,19.6,100,0.196,0,1,0,2
6,4,20.3,30,0.6766666666666666,0,0,0,1
19,4,15.7,60,0.26166666666666666,0,1,0,2
20,6,49.1,60,0.8183333333333334,1,0,0,0
10,2,49.6,60,0.8266666666666667,0,0,0,0
10,3,73.5,100,0.735,0,0,0,1
23,6,59.4,60,0.99,1,0,1,0
19,6,25.5,50,0.51,1,1,0,1
19,5,22.6,50,0.452,0,1,0,1
5,6,26.7,30,0.89,1,0,1,0
8,6,43.0,50,0.86,1,1,0,0
12,6,32.5,60,0.5416666666666666,1,0,0,1
15,2,28.6,30,0.9533333333333334,0,0,0,0
2,7,16.8,50,0.336,1,0,1,2
11,4,18.1,30,0.6033333333333334,0,0,0,1
17,2,21.4,80,0.26749999999999996,0,1,0,2
15,5,61.4,80,0.7675,0,0,0,0
23,5,24.4,30,0.8133333333333332,0,0,1,0
4,2,50.3,60,0.8383333333333333,0,0,1,0
10,6,28.6,50,0.5720000000000001,1,0,0,1
6,1,51.5,80,0.64375,0,0,0,1
9,5,69.2,100,0.6920000000000001,0,1,0,1
15,1,33.6,60,0.56,0,0,0,1
22,5,51.9,60,0.865,0,0,1,0
18,5,12.9,100,0.129,0,1,0,2
7,6,52.4,60,0.8733333333333333,1,1,0,0
0,4,24.1,30,0.8033333333333333,0,0,1,0
11,1,53.7,80,0.67125,0,0,0,1
23,7,45.6,50,0.912,1,0,1,0
21,4,29.7,30,0.99,0,0,0,0
3,1,83.3,100,0.833,0,0,1,0
3,1,72.2,80,0.9025000000000001,0,0,1,0
